user_id,movie_id,rating,timestamp
1065,360,4,1456358400
1500,254,3,1448064000
838,202,3,1497830400
281,105,4,1277510400
540,373,3,1661904000
1104,68,3,1674950400
1390,257,3,1270425600
499,298,4,1492732800
309,159,4,1442188800
816,359,4,1585699200
938,19,2,1357862400
1171,81,3,1674345600
1353,163,4,1405382400
259,208,4,1497744000
1269,164,2,1501286400
593,130,2,1506038400
412,131,5,1675555200
1169,242,5,1521936000
1006,254,4,1542758400
692,241,3,1379808000
53,314,3,1367625600
427,8,5,1403481600
1405,301,4,1705881600
1043,165,2,1461024000
566,349,1,1309996800
961,274,5,1375747200
914,369,2,1607731200
450,204,5,1420416000
110,231,4,1715385600
104,289,4,1278460800
1487,313,5,1426291200
944,226,3,1437177600
1442,208,2,1391904000
449,306,3,1357948800
250,35,5,1735603200
1388,6,5,1315958400
1364,185,5,1459728000
1101,195,4,1443398400
758,359,4,1681948800
230,225,3,1398729600
972,49,3,1446595200
1222,96,4,1596931200
762,283,4,1426118400
632,56,4,1350604800
1356,366,5,1700697600
959,33,4,1747267200
40,81,2,1269820800
298,162,2,1320624000
318,44,5,1702944000
850,160,5,1734480000
79,324,2,1269475200
588,145,5,1490745600
946,373,1,1280620800
1406,128,5,1615075200
1249,127,4,1565308800
1079,330,4,1637366400
445,108,2,1467417600
209,99,4,1507680000
1083,11,3,1500854400
1108,238,2,1287360000
149,125,1,1726963200
1039,255,4,1723507200
404,328,5,1559606400
986,178,5,1462492800
451,95,4,1435708800
1067,261,3,1724112000
35,3,1,1471132800
17,274,4,1528156800
718,35,3,1478736000
